3.499222395023328103e-01,2.592016588906168734e-02
5.857616436113611824e-01,4.399607104853892059e-02
7.979933998406857354e-01,7.444145203504912156e-02
1.620692477695015121e+00,2.250961774576409891e-02
1.838930688075322673e+00,3.782943129754949563e-02
2.063745935246712904e+00,6.450586738300580214e-02
2.894245723172628182e+00,2.643856920684292677e-02
3.111808487002888590e+00,5.230319188328520080e-02
3.688069317929349111e+00,2.568873583648078121e-02
3.928672416230736708e+00,4.477119562656110136e-02
4.586573354069465758e+00,3.369621565578019562e-02
5.188353205460515483e+00,1.620010368066355719e-02
5.401459250190264960e+00,5.418417656596406090e-02
6.003758424053913245e+00,4.212026956972524105e-02
6.602514256091239098e+00,2.851218247796785676e-02
7.411130859808931604e+00,3.610308820262164015e-02
8.011866928122252318e+00,2.366623842044763074e-02
8.227914122065016045e+00,5.832037325038880171e-02
8.818688439606013674e+00,5.119232763089683752e-02
9.409714507887136037e+00,3.054876694067984802e-02
9.624328765515420159e+00,7.372575486369904729e-02
1.001490409538620874e+01,1.728011059270779387e-02
1.023309183325114624e+01,4.741493760194211149e-02
1.081711571602706812e+01,3.572779622546341100e-02
1.143079315707620580e+01,1.739379553081771279e-02
1.164609253499222419e+01,5.443234836702954410e-02
1.223755832037324964e+01,3.316256518159363398e-02
1.289108956179672560e+01,1.829658768639648783e-02
1.311733195092448589e+01,6.004838430965958596e-02
1.366640746500777581e+01,3.652387011640510772e-02
1.427310134784862683e+01,2.511016070502851416e-02
1.485873509590461516e+01,1.684810782789009781e-02
1.507805957650436746e+01,6.318040435458786852e-02
1.546461897356143034e+01,1.512009676861931877e-02
1.568818040435458805e+01,4.617029548989113469e-02
1.628016354788541520e+01,3.260924095720664495e-02
1.686831031012716053e+01,1.600951422559692555e-02
1.709758942457231612e+01,3.888024883359253447e-02
1.767323310869189612e+01,4.104026265768100784e-02
1.826399688958009193e+01,2.499444567873805936e-02
1.848663260016292753e+01,5.970895356587425234e-02
1.885692068429237978e+01,1.425609123898392838e-02
1.906567059172035883e+01,5.137747167296156242e-02
1.968173739169073500e+01,3.443679182403910216e-02
2.028576982892690594e+01,1.512009676861931877e-02
2.165740946456343252e+01,4.554543434792268641e-02
2.225894245723172560e+01,3.511764410776099798e-02
